LocationID,Long,Lat
142,-73.93685699999999,40.847249
143,-73.9424329,40.7906269
144,-73.9410247,40.792559999999995
145,-73.9357324,40.8276159
146,-73.93924799999999,40.828296
147,-74.01492059999998,40.7072065
148,-73.9396282,40.7944694
149,-74.011576,40.7040261
150,-73.939189,40.795072
151,-73.9377884,40.7970131
152,-73.9491633,40.7909454
153,-73.946522,40.819006
154,-73.9372797,40.7976795
155,-73.9460871,40.7896375
156,-73.93589490000001,40.799580799999994
157,-73.952522,40.792347
158,-73.950917,40.791675
159,-73.9349959,40.8008233
160,-73.941478,40.787692
161,-73.943859,40.788686
162,-73.9345368,40.801461200000006
163,-73.94457299999999,40.788986
164,-73.983869,40.721419899999994
165,-73.93357809999999,40.802776200000004
166,-73.93266899999999,40.804076200000004
167,-73.932283,40.8046071
168,-73.973651,40.797149
169,-73.9735603,40.739036999999996
170,-74.0020708,40.7607161
171,-73.9349729,40.8279984
172,-74.0128371,40.7024415
173,-73.984076,40.749102
174,-73.982473,40.748432
175,-73.9331724,40.7950342
176,-73.9807612,40.7477162
177,-73.933226,40.852213
178,-73.979238,40.747068
179,-74.00769559999999,40.7477566
180,-73.97760579999999,40.746382200000006
181,-73.97679140000001,40.7460357
182,-73.98565,40.717971
183,-73.975394,40.745442
184,-73.97474799999999,40.745174
185,-73.97362659999999,40.757861
186,-73.97301479999999,40.7444619
187,-73.9746443,40.7463402
188,-73.9745454,40.74658529999999
189,-73.9746895,40.7462767
190,-74.01595329999999,40.706677
191,-73.9392421,40.834156
192,-73.9947945,40.7693529
193,-73.95971899999999,40.815526
194,-73.93031090000001,40.802498299999996
195,-73.937028,40.842314
196,-73.937242,40.791771999999995
197,-73.93678990000001,40.792399200000006
198,-73.9692158,40.7634881
199,-73.9354595,40.8349981
200,-73.964442,40.753157
201,-73.93179559999999,40.8542
202,-73.97585490000002,40.7472528
203,-73.93607109999999,40.8120996
204,-73.99050290000001,40.730557
205,-73.9913163,40.719429999999996
206,-73.9605705,40.8124374
207,-73.96105949999999,40.8118101
208,-73.9615093,40.7602403
209,-73.99493249999999,40.770032
210,-74.01293309999998,40.7164234
211,-73.99547259999999,40.759626399999995
212,-73.99529609999999,40.7496742
213,-73.99484509999999,40.7502936
214,-73.9713449,40.760987799999995
215,-73.9745237,40.737381299999996
216,-73.9697891,40.7496912
217,-73.9748642,40.737021999999996
218,-73.9734571,40.729236799999995
219,-73.9569082,40.7892723
220,-73.9552767,40.7885847
221,-73.9890603,40.718709499999996
222,-73.9557686,40.787910100000005
223,-73.9806537,40.745133100000004
224,-73.9631882,40.7717236
225,-73.980209,40.745734000000006
226,-73.9745419,40.7832429
227,-73.9896776,40.7298638
228,-73.9889277,40.7299095
229,-73.98199720000001,40.767688299999996
230,-74.004932,40.735304
231,-74.00783179999999,40.748059600000005
232,-73.978788,40.747684
233,-73.98294179999999,40.7717239
234,-73.983689,40.7854081
235,-73.98331740000002,40.7149509
236,-73.9820637,40.7730017
237,-73.98825009999999,40.718461299999994
238,-73.9806593,40.7748542
239,-74.010341,40.723513
240,-73.93091319999999,40.866806200000006
241,-73.9802031,40.775479700000005
242,-73.9797477,40.7761042
243,-73.97878990000001,40.7774175
244,-73.977917,40.715649
245,-73.9778332,40.7787295
246,-73.9817632,40.7684033
247,-73.9818825,40.767679799999996
248,-73.97737020000001,40.7793645
249,-73.994075,40.7130528
250,-73.9769106,40.7799947
251,-73.975483,40.7819523
252,-73.9763411,40.7191972
253,-73.9726737,40.785804299999995
254,-73.9342568,40.817905200000006
255,-73.9721756,40.7864873
256,-73.9822255,40.7683169
257,-73.934348,40.8187778
258,-73.986636,40.7179347
259,-73.949699,40.797086
260,-73.9769869,40.750155799999995
261,-73.9560856,40.761127
262,-73.96939609999998,40.7902981
263,-73.98145009999999,40.7141884
264,-73.9689347,40.7909308
265,-73.9366843,40.8140425
266,-74.0065527,40.7210964
267,-73.9435449,40.8102846
268,-73.968019,40.7921862
269,-73.9696806,40.76287670000001
270,-73.9448113,40.83406110000001
271,-73.9870025,40.780724799999994
272,-73.98147440000001,40.7144134
273,-73.9675289,40.792858100000004
274,-73.98021,40.780561
275,-73.96702690000001,40.7935423
276,-73.9353125,40.84047879999999
277,-73.9360297,40.841063299999995
278,-73.93672959999999,40.7904084
279,-73.93739140000001,40.7896936
280,-74.00376800000001,40.722384000000005
281,-73.945052,40.802599
282,-73.93115379999999,40.847737
283,-73.9883839,40.7164594
284,-73.96561820000001,40.7954714
285,-73.9348733,40.8050044
286,-73.96382440000001,40.7979367
287,-73.9854682,40.722032399999996
288,-73.9618968,40.8005325
289,-73.9521298,40.7652791
290,-73.9640603,40.7609959
291,-73.9392752,40.842079600000005
292,-73.9510319,40.7665113
293,-73.9402073,40.8005566
294,-73.93860459999999,40.7998809
295,-73.936361,40.798935
296,-73.9339889,40.7979349
297,-73.94762920000001,40.796178399999995
298,-73.92066,40.8631896
299,-73.93174300000001,40.796988
300,-74.0039392,40.7104485
301,-73.9805755,40.7699112
302,-73.980112,40.770528999999996
303,-73.99797459999999,40.7226691
304,-73.979652,40.771156
305,-73.97919300000001,40.771782
306,-74.01503790000001,40.7098348
307,-73.978728,40.772417
308,-74.0146457,40.7111302
309,-73.9941375,40.714281799999995
310,-74.0135528,40.715272999999996
311,-73.9769071,40.7749158
312,-73.976458,40.775533
313,-73.9921428,40.7252143
314,-73.97595849999999,40.776217100000004
315,-73.993095,40.717921999999994
316,-74.0122755,40.720335299999995
317,-73.94410390000002,40.8353715
318,-73.9770328,40.7927886
319,-74.0130401,40.7172418
320,-73.99024159999999,40.723501899999995
321,-73.974997,40.777533
322,-73.9859541,40.746529100000004
323,-73.981372,40.752814
324,-73.932092,40.855157
325,-73.974532,40.778168
326,-73.931655,40.855755
327,-73.97555799999999,40.752116
328,-73.9297743,40.8573705
329,-73.974067,40.778805
330,-73.9445746,40.8363811
331,-73.9442977,40.8370771
332,-73.9707906,40.7833496
333,-73.97159140000001,40.7602749
334,-73.9693488,40.7853033
335,-74.00053050000001,40.7526895
336,-73.9683983,40.786601399999995
337,-73.9440172,40.8377866
338,-73.9670288,40.7884783
339,-73.96657940000001,40.7891097
340,-73.9437512,40.838463399999995
341,-73.9661079,40.789736
342,-73.943465,40.839174
343,-73.988451,40.723277
344,-73.9656637,40.7903601
345,-73.943066,40.840193
346,-73.9749488,40.7203342
347,-73.99169140000001,40.7352048
348,-73.92841999999999,40.860242
349,-73.96236809999999,40.794856599999996
350,-73.92881700000001,40.860862
351,-73.9619051,40.79548320000001
352,-73.9614473,40.796114700000004
353,-73.978116,40.757284000000006
354,-73.96053459999999,40.797375
355,-73.941142,40.844049
356,-74.0102387,40.7194446
357,-73.98985909999999,40.7622326
358,-73.9590858,40.7993575
359,-73.9927002,40.763428399999995
360,-73.958632,40.7999881
361,-73.94051800000001,40.845369
362,-73.998196,40.721063
363,-73.95833990000001,40.80037279999999
364,-73.940241,40.846047999999996
365,-73.940061,40.846519
366,-73.92123199999999,40.861311
367,-73.969365,40.769271
368,-73.939779,40.84721
369,-73.99779649999999,40.7655741
370,-73.9610568,40.8017903
371,-73.9480717,40.7704171
372,-73.959826,40.805434999999996
373,-73.93544320000001,40.8102102
374,-73.93589300000001,40.8310085
375,-73.9677605,40.768594
376,-73.99168370000001,40.759728100000004
377,-73.9471185,40.7717169
378,-73.99452590000001,40.760924700000004
379,-73.96122829999999,40.8118836
380,-73.9629623,40.7724554
381,-73.9386594,40.8499781
382,-73.9997912,40.7631515
383,-73.957245,40.809404
384,-73.945267,40.774252000000004
385,-73.9660272,40.767878
386,-73.946974,40.799960999999996
387,-73.94536059999999,40.799284899999996
388,-73.944278,40.775608
389,-73.9439151,40.8278206
390,-73.952904,40.80755
391,-73.9436121,40.7985522
392,-74.01563759999999,40.704944700000006
393,-73.9448962,40.7833436
394,-73.940524,40.797258
395,-73.9382745,40.796315299999996
396,-73.9822019,40.740109999999994
397,-73.9359046,40.7953221
398,-74.01424490000001,40.7045237
399,-73.9369033,40.855125
400,-73.9784069,40.7246931
401,-73.935602,40.857109
402,-73.9476849,40.79031679999999
403,-73.918927,40.861142
404,-73.9617136,40.771099799999995
405,-73.920774,40.861936
406,-73.97909059999999,40.74040720000001
407,-73.992463,40.748469
408,-73.971126,40.760895399999995
409,-73.96962370000001,40.760252799999996
410,-73.9680799,40.759606700000006
411,-73.9634155,40.7576322
412,-73.9867723,40.779872999999995
413,-74.00584740000001,40.7116883
414,-73.960724,40.756496000000006
415,-73.96293229999999,40.766557
416,-73.999553,40.7139335
417,-73.9495624,40.8345026
418,-73.95787259999999,40.7694751
419,-73.9572713,40.7608723
420,-74.006456,40.706982
421,-74.005691,40.706375
422,-73.926838,40.867064
423,-74.0052181,40.7059869
424,-74.0094239,40.7241027
425,-74.0044746,40.705411100000006
426,-73.9985861,40.7171185
427,-73.95550909999999,40.76847539999999
428,-74.01197059999998,40.7120811
429,-74.0098,40.733204
430,-73.947165,40.82336
431,-73.9488825,40.824082399999995
432,-73.99782640000001,40.7089526
433,-74.00362559999999,40.7136499
434,-74.0030556,40.7139712
435,-74.0170123,40.7057939
436,-73.941029,40.8505149
437,-73.9957075,40.7233679
438,-73.9905314,40.7402492
439,-73.99291059999999,40.7478553
440,-74.00455799999999,40.706407
441,-74.0026161,40.714298299999996
442,-74.0051067,40.7463948
443,-74.00773120000001,40.7475038
444,-74.0169087,40.70483170000001
445,-73.96069179999999,40.76561160000001
446,-73.9854922,40.747168
447,-73.95172059999999,40.7879028
448,-73.99487059999998,40.7250176
449,-74.00213570000001,40.71517670000001
450,-73.9613747,40.7802227
451,-73.959774,40.779542
452,-74.000274,40.717619
453,-73.9580227,40.7788039
454,-74.0092994,40.7247725
455,-73.99995600000001,40.718016999999996
456,-73.95654509999999,40.778181200000006
457,-73.999423,40.71868
458,-73.9549422,40.777505600000005
459,-73.9686401,40.7616264
460,-73.99759379999999,40.7654896
461,-73.9503382,40.7755651
462,-73.99765500000001,40.720836
463,-73.99666479999999,40.766739799999996
464,-73.945728,40.773621999999996
465,-74.0003097,40.7625412
466,-73.99896890000001,40.763617700000005
467,-73.9836154,40.7161195
468,-73.9980529,40.7648705
469,-73.983385,40.7166958
470,-73.9842427,40.716953000000004
471,-73.9971436,40.7661216
472,-73.9977747,40.711972700000004
473,-73.9825709,40.7164489
474,-73.98171090000001,40.716200799999996
475,-74.0127588,40.7171144
476,-73.9808692,40.7159409
477,-73.92743540000001,40.857168200000004
478,-73.9424264,40.8006715
479,-73.97920450000001,40.715437200000004
480,-73.9783571,40.715177600000004
481,-73.97757659999999,40.7148601
482,-73.990945,40.739672999999996
483,-73.994165,40.741031
484,-73.997007,40.742228000000004
485,-73.98408609999998,40.737542700000006
486,-73.9998517,40.7434266
487,-73.98743409999999,40.778521600000005
488,-73.98208299999999,40.723882
489,-74.0047793,40.7375429
490,-73.9580958,40.7847179
491,-73.96463829999999,40.7599201
492,-74.00413780000001,40.7381289
493,-74.005535,40.745816
494,-74.00385759999999,40.738389899999994
495,-74.0078599,40.746795
496,-74.0024906,40.7397447
497,-73.95473879999999,40.7833046
498,-73.95838309999999,40.7590213
499,-74.00155500000001,40.74108
500,-74.016626,40.708134
501,-73.9558377,40.761183
502,-73.99023199999999,40.728117
503,-74.0037131,40.7385088
504,-74.0035483,40.738755299999994
505,-74.000275,40.742839000000004
506,-73.9783547,40.752412899999996
507,-73.98909590000001,40.7422112
508,-73.977432,40.753717
509,-73.976974,40.754349
510,-73.97605949999999,40.7555998
511,-74.00878449999999,40.7318701
512,-73.9984851,40.74529520000001
513,-73.94299670000001,40.8025573
514,-73.9412295,40.8018166
515,-73.9397405,40.8011925
516,-73.9381365,40.800520299999995
517,-74.00621540000002,40.7231321
518,-73.9335218,40.7985861
519,-73.996204,40.748427500000005
520,-73.931267,40.797641
521,-73.9361928,40.8257799
522,-74.0111561,40.7017938
523,-73.9771768,40.7150516
524,-73.9939557,40.75151470000001
525,-73.9934596,40.7521959
526,-73.9929759,40.752858200000006
527,-73.9925251,40.7534779
528,-73.9749705,40.7485013
529,-73.992079,40.754090999999995
530,-74.0069661,40.711700799999996
531,-73.96681269999999,40.7641054
532,-73.99117700000001,40.75533
533,-74.0043276,40.707836
534,-74.002208,40.721621
535,-73.99072779999999,40.7559486
536,-73.990276,40.756567
537,-73.9741902,40.7539937
538,-74.0141012,40.7177244
539,-73.98979140000002,40.757233500000005
540,-73.999868,40.720432200000005
541,-73.98929100000001,40.7579112
542,-74.0008872,40.7471666
543,-73.9888431,40.758532
544,-73.9956863,40.718771000000004
545,-73.98792850000001,40.7597869
546,-73.94036379999999,40.854061200000004
547,-73.9398546,40.838659899999996
548,-73.9870177,40.761036499999996
549,-73.9938242,40.7181594
550,-73.9861011,40.7622941
551,-74.0082754,40.7502561
552,-73.98564809999999,40.7629156
553,-73.9907057,40.7172018
554,-73.9112343,40.8716544
555,-73.9126036,40.8722414
556,-73.98914959999999,40.7167141
557,-73.9852016,40.7635282
558,-73.9847413,40.7641596
559,-74.0084362,40.7447675
560,-73.9842688,40.7647981
561,-73.9838267,40.7654145
562,-73.952228,40.812315999999996
563,-73.9828783,40.766715500000004
564,-73.95177,40.812940000000005
565,-73.9823991,40.7674049
566,-73.961219,40.755889
567,-73.95132199999999,40.813567
568,-73.9308767,40.8554227
569,-73.95085999999999,40.814187
570,-74.001574,40.735128
571,-73.979962,40.713972999999996
572,-73.94994240000001,40.7720657
573,-73.95802259999999,40.8008055
574,-73.94288449999999,40.8000422
575,-73.957696,40.801232
576,-73.957238,40.801858
577,-73.98653840000001,40.718120899999995
578,-73.956321,40.803115000000005
579,-73.9306573,40.845189000000005
580,-73.98317970000001,40.7503411
581,-73.93485559999999,40.814027
582,-73.955861,40.803744
583,-73.933776,40.846763
584,-73.954874,40.805096
585,-73.95395699999999,40.806353
586,-73.9977608,40.75648820000001
587,-73.95304,40.80761
588,-73.93659,40.842915000000005
589,-73.952585,40.808238
590,-74.0084406,40.7240219
591,-74.0093172,40.7246766
592,-74.0067677,40.7228854
593,-73.9521352,40.808867799999994
594,-73.95167420000001,40.8094996
595,-74.00621070000001,40.749980799999996
596,-73.9511777,40.81017620000001
597,-74.0033915,40.7324245
598,-73.95068,40.810843
599,-74.0035391,40.732178600000005
600,-73.950216,40.811478
601,-73.96657640000001,40.761555
602,-73.9340804,40.802095
603,-73.93416479999999,40.801976
604,-73.948419,40.813938
605,-74.0065691,40.7495415
606,-74.0060393,40.7119161
607,-73.99249499999999,40.7138684
608,-73.94945179999999,40.7700832
609,-73.937575,40.826763
610,-73.947034,40.81583
611,-73.94973990000001,40.8179231
612,-74.0093502,40.7289809
613,-73.946055,40.817175
614,-73.977875,40.754728
615,-73.945598,40.8178
616,-74.0027912,40.7284512
617,-74.0028304,40.7283606
618,-73.945141,40.818424
619,-73.974648,40.753367
620,-73.944687,40.819047
621,-73.97301429999999,40.752682
622,-73.9437782,40.820293799999995
623,-73.943322,40.820917
624,-73.96841409999999,40.7507547
625,-73.94241099999999,40.822164
626,-73.932337,40.848735
627,-73.9453059,40.8481696
628,-73.94097099999999,40.824132
629,-73.9691211,40.8035615
630,-73.940515,40.824757
631,-73.934966,40.84984
632,-73.9433813,40.7993598
633,-73.93986,40.825648
634,-73.93960329999999,40.8260002
635,-73.9760921,40.796869799999996
636,-73.939149,40.826626
637,-73.9534377,40.763433
638,-73.9649892,40.7666073
639,-73.97673499999999,40.796025
640,-73.936661,40.850448
641,-73.938692,40.827251000000004
642,-73.9680587,40.805696399999995
643,-73.96895040000001,40.7959856
644,-73.938237,40.827877
645,-73.942696,40.843902
646,-73.937782,40.8285
647,-73.939236,40.851178999999995
648,-73.95849179999999,40.8006694
649,-73.9971157,40.7128049
650,-73.9990087,40.7085585
651,-73.9936203,40.713091299999995
652,-73.99266920000001,40.7131741
653,-74.0137608,40.7024037
654,-73.9960052,40.7640036
655,-73.9940261,40.7095139
656,-73.98859759999999,40.7135015
657,-74.0140487,40.70908789999999
658,-73.948541,40.821487
659,-73.98708609999998,40.7136336
660,-74.0148642,40.7094458
661,-73.98504820000001,40.7137999
662,-73.98089279999999,40.7142505
663,-73.9354447,40.800196299999996
664,-73.991777,40.7098319
665,-73.9807172,40.712211200000006
666,-73.95081429999999,40.820822799999995
667,-73.97434659999999,40.75652279999999
668,-73.98062,40.711534
669,-73.95290809999999,40.821700899999996
670,-73.9973475,40.7662075
671,-73.93480129999999,40.8166934
672,-73.93985500000001,40.8036999
673,-73.9601213,40.8183
674,-73.9604588,40.818039899999995
675,-73.9741855,40.7939616
676,-74.0084826,40.750386400000004
677,-73.9362311,40.8146596
678,-73.973465,40.763659000000004
679,-73.96461,40.8089289
680,-73.9393897,40.815996999999996
681,-73.96540999999999,40.8086625
682,-73.92871600000001,40.856182000000004
683,-73.9297266,40.8566083
684,-73.9423994,40.81727070000001
685,-73.9785655,40.756654299999994
686,-73.9711944,40.7551864
687,-73.9323412,40.8467477
688,-73.9555814,40.779507200000005
689,-73.932983,40.858113
690,-73.986846,40.745301
691,-73.9886202,40.746046299999996
692,-73.9931565,40.7628026
693,-73.9684718,40.7966412
694,-74.0098577,40.701925700000004
695,-73.9394765,40.812644299999995
696,-73.99006700000001,40.746659
697,-73.93981,40.812787
698,-73.9832475,40.7871601
699,-73.9400767,40.812897899999996
700,-73.93941690000001,40.8417297
701,-73.95270759999998,40.8182304
702,-73.9412735,40.8134039
703,-73.944278,40.8146749
704,-73.9957492,40.7490521
705,-73.998626,40.7502567
706,-73.99735759999999,40.729943799999994
707,-74.00143,40.751445000000004
708,-74.0080097,40.723284899999996
709,-74.0042703,40.7526457
710,-74.0095373,40.723442799999994
711,-74.00703370000001,40.75379
712,-73.9678102,40.802787
713,-73.9677086,40.8029849
714,-73.9675075,40.802899100000005
715,-73.9371368,40.8134264
716,-73.9937733,40.7123554
717,-74.00706070000001,40.7037691
718,-73.9300037,40.862112100000004
719,-74.0107841,40.7169151
720,-73.9296889,40.862218799999994
721,-73.9746813,40.7962434
722,-73.9740978,40.7965204
723,-73.9286059,40.8626215
724,-73.927766,40.862926
725,-73.93325909999999,40.83867539999999
726,-73.926923,40.863238
727,-74.0047522,40.705237200000006
728,-73.926011,40.863575
729,-74.0103515,40.718801899999995
730,-73.982796,40.7197271
731,-73.923767,40.864403
732,-74.0101207,40.7201173
733,-73.96376090000001,40.760012700000004
734,-73.92188399999999,40.8651
735,-74.0098819,40.7214709
736,-73.919996,40.865797
737,-73.93570840000001,40.83054310000001
738,-74.0097659,40.7221396
739,-73.918596,40.866315
740,-74.009651,40.7227945
741,-73.9424535,40.82720629999999
742,-73.941997,40.827822999999995
743,-73.91859000000001,40.8610156
744,-74.0034469,40.7080775
745,-73.94154,40.828447
746,-73.9361411,40.8147821
747,-73.941078,40.829083000000004
748,-73.9402243,40.830292
749,-74.0090917,40.7260025
750,-74.008967,40.726746
751,-73.99336,40.71907
752,-74.0076496,40.7481843
753,-74.008845,40.727470000000004
754,-73.98470470000001,40.7145225
755,-74.008724,40.728195
756,-73.925668,40.861259000000004
757,-73.99869670000001,40.7587243
758,-73.9588917,40.774971799999996
759,-73.9717336,40.7820374
760,-73.9504944,40.7672359
761,-73.92061120000001,40.863121
762,-74.001257,40.713496
763,-74.0083997,40.729629700000004
764,-74.0070372,40.748920399999996
765,-74.008207,40.730343
766,-74.0080099,40.731061499999996
767,-74.00780759999999,40.7317805
768,-73.9629223,40.758312700000005
769,-74.0075146,40.7328706
770,-73.9584609,40.8206097
771,-73.99787579999999,40.758182500000004
772,-74.00734399999999,40.733588
773,-74.007162,40.734296
774,-73.93841429999999,40.805673799999994
775,-74.00698,40.735002
776,-73.997795,40.7583834
777,-73.9731676,40.7403474
778,-73.973086,40.7404436
779,-74.006621,40.736432
780,-73.9983378,40.758371600000004
781,-74.009424,40.704507799999995
782,-74.006498,40.736957000000004
783,-74.00648699999999,40.73755
784,-73.98704000000001,40.717157
785,-73.958809,40.759913
786,-74.006449,40.739405
787,-73.9583477,40.760543299999995
788,-74.0144384,40.7031516
789,-73.9579282,40.761162299999995
790,-73.95793940000001,40.7762703
791,-73.9574532,40.7617963
792,-73.98508029999999,40.781786700000005
793,-73.95699520000001,40.7624221
794,-74.01257,40.703207
795,-73.9926927,40.7240979
796,-73.9565374,40.763047799999995
797,-73.99410329999999,40.710093900000004
798,-73.94522420000001,40.796828000000005
799,-73.95608399999999,40.7636674
800,-74.0139687,40.70708629999999
801,-73.9361363,40.80879470000001
802,-73.94866359999999,40.8033044
803,-74.0135999,40.70798320000001
804,-73.9556238,40.7642963
805,-74.01325920000001,40.70874179999999
806,-74.0130785,40.7091587
807,-73.9551668,40.7649208
808,-73.9591761,40.7717042
809,-74.01299200000001,40.709354
810,-73.9927954,40.768393700000004
811,-73.95470340000001,40.765553999999995
812,-73.9542449,40.7661805
813,-73.9537482,40.7668593
814,-73.9985006,40.7534417
815,-73.93733759999999,40.8076662
816,-73.9527762,40.768181299999995
817,-73.95231020000001,40.7688183
818,-73.9518572,40.769462
819,-73.9514145,40.7700811
820,-73.95093809999999,40.7707103
821,-73.9986974,40.7535262
822,-73.9333342,40.838854
823,-73.9504368,40.7714021
824,-74.00315400000001,40.734896
825,-73.990716,40.718269
826,-73.94948620000001,40.7726941
827,-73.9490092,40.773343
828,-73.953249,40.7675414
829,-73.92521690000001,40.861377399999995
830,-73.9480817,40.7746141
831,-73.98381440000001,40.7407867
832,-73.9476241,40.7752458
833,-74.01009690000001,40.733868900000004
834,-74.00558740000001,40.7179523
835,-73.9466301,40.7766012
836,-74.006781,40.706724
837,-73.9461727,40.7772273
838,-74.00274399999999,40.707215999999995
839,-73.94571309999999,40.77785720000001
840,-73.9396399,40.8501784
841,-73.9452574,40.7784828
842,-74.0029837,40.728031
843,-73.94481259999999,40.7791055
844,-73.9443278,40.7797677
845,-74.007671,40.704285
846,-73.97949659999999,40.7438224
847,-73.992621,40.718851
848,-73.9759823,40.78126760000001
849,-73.9788209,40.7824641
850,-73.9805809,40.783206899999996
851,-73.942262,40.806416
852,-73.940646,40.805737
853,-73.975373,40.76104
854,-73.93890400000001,40.8050028
855,-73.93742459999999,40.80438529999999
856,-73.9358199,40.8037216
857,-73.9311972,40.8017608
858,-74.006671,40.7204501
859,-73.9313827,40.8474237
860,-73.932849,40.848038
861,-73.934239,40.848626
862,-73.9442146,40.7805327
863,-73.93547099999999,40.849145
864,-73.92708,40.851432
865,-73.92814190000001,40.8518592
866,-73.936397,40.849540999999995
867,-74.0144036,40.7036143
868,-73.929603,40.852476
869,-73.96319559999999,40.7542669
870,-73.9567218,40.7866026
871,-73.95511379999999,40.785925299999995
872,-73.934627,40.854501
873,-73.9360462,40.8549175
874,-73.95336440000001,40.785188299999994
875,-73.9378027,40.8554029
876,-74.0031028,40.7111561
877,-74.00366690000001,40.711607
878,-73.9757635,40.747069200000006
879,-73.94141490000001,40.848223
880,-73.9502824,40.78389
881,-73.99076740000001,40.76098579999999
882,-74.0106782,40.7215445
883,-73.94566999999999,40.781946999999995
884,-73.95824350000001,40.8047141
885,-74.0069496,40.704801700000004
886,-73.938652,40.854677
887,-74.005522,40.705791
888,-73.9379223,40.855604299999996
889,-74.0088803,40.7182739
890,-74.00881899999999,40.718641999999996
891,-74.008747,40.719029
892,-74.008699,40.719296
893,-73.936584,40.8573519
